gene.ID,Base.Mean,log2.FC.,StdErr,Wald.Stats,P.value,P.adj,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V16
vnz_22680,1019.3252,-3.436936203,0.3862807,-8.8975092,5.71e-19,3.89e-17,CP018074.1,4945674,4945675,TSS_07187,739,-,CP018074.1,Genbank,gene,4942163,4943089,.,+,.,2586
vnz_22680,1019.3252,-3.436936203,0.3862807,-8.8975092,5.71e-19,3.89e-17,CP018074.1,4945700,4945701,TSS_07190,199,-,CP018074.1,Genbank,gene,4942163,4943089,.,+,.,2612
vnz_22680,1019.3252,-3.436936203,0.3862807,-8.8975092,5.71e-19,3.89e-17,CP018074.1,4945567,4945568,TSS_07182,7685,-,CP018074.1,Genbank,gene,4942163,4943089,.,+,.,2479
vnz_22800,1210.8376,3.448632214,0.4113257,8.3841887,5.11e-17,2.81e-15,CP018074.1,4966656,4966657,TSS_07214,3355,+,CP018074.1,Genbank,gene,4967884,4968075,.,-,.,1227
vnz_22800,1210.8376,3.448632214,0.4113257,8.3841887,5.11e-17,2.81e-15,CP018074.1,4966584,4966585,TSS_07213,77,+,CP018074.1,Genbank,gene,4967884,4968075,.,-,.,1299
vnz_22870,413.10728,-3.65526513,0.417808,-8.7486717,2.16e-18,1.36e-16,CP018074.1,4979101,4979102,TSS_07228,2069,+,CP018074.1,Genbank,gene,4982472,4982879,.,-,.,3370
vnz_22870,413.10728,-3.65526513,0.417808,-8.7486717,2.16e-18,1.36e-16,CP018074.1,4980019,4980020,TSS_07231,6397,+,CP018074.1,Genbank,gene,4982472,4982879,.,-,.,2452
vnz_22870,413.10728,-3.65526513,0.417808,-8.7486717,2.16e-18,1.36e-16,CP018074.1,4980373,4980374,TSS_07233,262,+,CP018074.1,Genbank,gene,4982472,4982879,.,-,.,2098
vnz_22885,380.84865,-4.290616296,0.4671425,-9.184812,4.12e-20,3.2e-18,CP018074.1,4984018,4984019,TSS_07234,35,+,CP018074.1,Genbank,gene,4984409,4984819,.,-,.,390
vnz_22885,380.84865,-4.290616296,0.4671425,-9.184812,4.12e-20,3.2e-18,CP018074.1,4984111,4984112,TSS_07237,1790,+,CP018074.1,Genbank,gene,4984409,4984819,.,-,.,297
vnz_22895,273.70305,-2.391035331,0.5468556,-4.3723337,1.23e-05,8.83e-05,CP018074.1,4988588,4988589,TSS_07240,47,-,CP018074.1,Genbank,gene,4985597,4985863,.,+,.,2726
vnz_22990,123.67884,-2.861158692,0.4085041,-7.0039904,2.49e-12,6.86e-11,CP018074.1,5002945,5002946,TSS_07247,63,+,CP018074.1,Genbank,gene,5005802,5006668,.,-,.,2856
vnz_22990,123.67884,-2.861158692,0.4085041,-7.0039904,2.49e-12,6.86e-11,CP018074.1,5005398,5005399,TSS_07251,107,+,CP018074.1,Genbank,gene,5005802,5006668,.,-,.,403
vnz_22990,123.67884,-2.861158692,0.4085041,-7.0039904,2.49e-12,6.86e-11,CP018074.1,5001880,5001881,TSS_07245,1588,+,CP018074.1,Genbank,gene,5005802,5006668,.,-,.,3921
vnz_22990,123.67884,-2.861158692,0.4085041,-7.0039904,2.49e-12,6.86e-11,CP018074.1,5003429,5003430,TSS_07248,455,+,CP018074.1,Genbank,gene,5005802,5006668,.,-,.,2372
vnz_23145,145.80667,-3.111158767,0.413491,-7.5241264,5.31e-14,1.93e-12,CP018074.1,5040247,5040248,TSS_07272,207,-,CP018074.1,Genbank,gene,5039685,5039882,.,+,.,366
vnz_23145,145.80667,-3.111158767,0.413491,-7.5241264,5.31e-14,1.93e-12,CP018074.1,5040277,5040278,TSS_07273,124,-,CP018074.1,Genbank,gene,5039685,5039882,.,+,.,396
vnz_23150,183.13869,-2.684421728,0.4000439,-6.7103179,1.94e-11,4.64e-10,CP018074.1,5040277,5040278,TSS_07273,124,-,CP018074.1,Genbank,gene,5039888,5040544,.,+,.,1
vnz_23150,183.13869,-2.684421728,0.4000439,-6.7103179,1.94e-11,4.64e-10,CP018074.1,5040702,5040703,TSS_07274,94,-,CP018074.1,Genbank,gene,5039888,5040544,.,+,.,159
vnz_23150,183.13869,-2.684421728,0.4000439,-6.7103179,1.94e-11,4.64e-10,CP018074.1,5040710,5040711,TSS_07277,175,-,CP018074.1,Genbank,gene,5039888,5040544,.,+,.,167
vnz_23150,183.13869,-2.684421728,0.4000439,-6.7103179,1.94e-11,4.64e-10,CP018074.1,5040247,5040248,TSS_07272,207,-,CP018074.1,Genbank,gene,5039888,5040544,.,+,.,1
vnz_23155,78.792423,-3.109715806,0.4866094,-6.3905789,1.65e-10,3.31e-09,CP018074.1,5040710,5040711,TSS_07277,175,-,CP018074.1,Genbank,gene,5040557,5041129,.,+,.,1
vnz_23155,78.792423,-3.109715806,0.4866094,-6.3905789,1.65e-10,3.31e-09,CP018074.1,5040702,5040703,TSS_07274,94,-,CP018074.1,Genbank,gene,5040557,5041129,.,+,.,1
vnz_23210,665.02909,-2.417777386,0.3518506,-6.8716023,6.35e-12,1.66e-10,CP018074.1,5050450,5050451,TSS_07306,82,-,CP018074.1,Genbank,gene,5050447,5051151,.,+,.,1
vnz_23225,217.39232,-2.491972754,0.3685741,-6.7611175,1.37e-11,3.36e-10,CP018074.1,5048106,5048107,TSS_07290,93,+,CP018074.1,Genbank,gene,5053483,5054022,.,-,.,5376
vnz_23225,217.39232,-2.491972754,0.3685741,-6.7611175,1.37e-11,3.36e-10,CP018074.1,5047623,5047624,TSS_07287,600,+,CP018074.1,Genbank,gene,5053483,5054022,.,-,.,5859
vnz_23225,217.39232,-2.491972754,0.3685741,-6.7611175,1.37e-11,3.36e-10,CP018074.1,5051195,5051196,TSS_07307,75,+,CP018074.1,Genbank,gene,5053483,5054022,.,-,.,2287
vnz_23225,217.39232,-2.491972754,0.3685741,-6.7611175,1.37e-11,3.36e-10,CP018074.1,5048549,5048550,TSS_07292,34713,+,CP018074.1,Genbank,gene,5053483,5054022,.,-,.,4933
vnz_23225,217.39232,-2.491972754,0.3685741,-6.7611175,1.37e-11,3.36e-10,CP018074.1,5048561,5048562,TSS_07294,61,+,CP018074.1,Genbank,gene,5053483,5054022,.,-,.,4921
vnz_23225,217.39232,-2.491972754,0.3685741,-6.7611175,1.37e-11,3.36e-10,CP018074.1,5048680,5048681,TSS_07295,43,+,CP018074.1,Genbank,gene,5053483,5054022,.,-,.,4802
vnz_23225,217.39232,-2.491972754,0.3685741,-6.7611175,1.37e-11,3.36e-10,CP018074.1,5050251,5050252,TSS_07303,9087,+,CP018074.1,Genbank,gene,5053483,5054022,.,-,.,3231
vnz_23225,217.39232,-2.491972754,0.3685741,-6.7611175,1.37e-11,3.36e-10,CP018074.1,5051223,5051224,TSS_07308,63,+,CP018074.1,Genbank,gene,5053483,5054022,.,-,.,2259
vnz_23225,217.39232,-2.491972754,0.3685741,-6.7611175,1.37e-11,3.36e-10,CP018074.1,5049674,5049675,TSS_07300,71,+,CP018074.1,Genbank,gene,5053483,5054022,.,-,.,3808
vnz_23225,217.39232,-2.491972754,0.3685741,-6.7611175,1.37e-11,3.36e-10,CP018074.1,5048825,5048826,TSS_07296,35,+,CP018074.1,Genbank,gene,5053483,5054022,.,-,.,4657
vnz_23285,586.69106,2.116051749,0.3944448,5.3646334,8.11e-08,1e-06,CP018074.1,5072051,5072052,TSS_07325,206,-,CP018074.1,Genbank,gene,5069000,5069497,.,+,.,2555
vnz_23515,370.23396,-3.113654762,0.5859639,-5.3137314,1.07e-07,1.29e-06,CP018074.1,5119421,5119422,TSS_07398,38,-,CP018074.1,Genbank,gene,5116660,5119104,.,+,.,318
vnz_23555,283.49026,-4.734969321,0.479036,-9.8843709,4.87e-23,6.52e-21,CP018074.1,5129855,5129856,TSS_07408,88,-,CP018074.1,Genbank,gene,5129123,5130751,.,+,.,1
vnz_23650,71.703582,-2.158248746,0.539223,-4.0025158,6.27e-05,0.0003583,CP018074.1,5145942,5145943,TSS_07424,3191,+,CP018074.1,Genbank,gene,5147599,5148060,.,-,.,1656
vnz_23650,71.703582,-2.158248746,0.539223,-4.0025158,6.27e-05,0.0003583,CP018074.1,5146086,5146087,TSS_07425,70,+,CP018074.1,Genbank,gene,5147599,5148060,.,-,.,1512
vnz_23650,71.703582,-2.158248746,0.539223,-4.0025158,6.27e-05,0.0003583,CP018074.1,5145888,5145889,TSS_07420,52,+,CP018074.1,Genbank,gene,5147599,5148060,.,-,.,1710
vnz_23650,71.703582,-2.158248746,0.539223,-4.0025158,6.27e-05,0.0003583,CP018074.1,5145760,5145761,TSS_07419,103,+,CP018074.1,Genbank,gene,5147599,5148060,.,-,.,1838
vnz_23665,346.45139,-2.66179115,0.3471458,-7.6676471,1.75e-14,6.79e-13,CP018074.1,5152811,5152812,TSS_07431,42,-,CP018074.1,Genbank,gene,5151070,5151819,.,+,.,993
vnz_23860,1336.6652,-4.122558924,0.400206,-10.301093,6.97e-25,1.09e-22,CP018074.1,5192774,5192775,TSS_07492,50,-,CP018074.1,Genbank,gene,5191096,5192067,.,+,.,708
vnz_23865,1021.0543,-3.349600799,0.3668542,-9.1306045,6.81e-20,4.97e-18,CP018074.1,5192774,5192775,TSS_07492,50,-,CP018074.1,Genbank,gene,5192055,5192792,.,+,.,1
vnz_23870,751.71843,-2.161624906,0.3566368,-6.0611382,1.35e-09,2.33e-08,CP018074.1,5197285,5197286,TSS_07501,38,-,CP018074.1,Genbank,gene,5192856,5194034,.,+,.,3252
vnz_24000,166.22493,-2.509854852,0.3561595,-7.0469977,1.83e-12,5.22e-11,CP018074.1,5229446,5229447,TSS_07545,31,-,CP018074.1,Genbank,gene,5226567,5227655,.,+,.,1792
vnz_24000,166.22493,-2.509854852,0.3561595,-7.0469977,1.83e-12,5.22e-11,CP018074.1,5226898,5226899,TSS_07540,65,-,CP018074.1,Genbank,gene,5226567,5227655,.,+,.,1
vnz_24000,166.22493,-2.509854852,0.3561595,-7.0469977,1.83e-12,5.22e-11,CP018074.1,5226726,5226727,TSS_07538,104,-,CP018074.1,Genbank,gene,5226567,5227655,.,+,.,1
vnz_24375,60.506941,-3.655088635,0.5200651,-7.0281367,2.09e-12,5.91e-11,CP018074.1,5307033,5307034,TSS_07632,34,-,CP018074.1,Genbank,gene,5306076,5306825,.,+,.,209
vnz_24375,60.506941,-3.655088635,0.5200651,-7.0281367,2.09e-12,5.91e-11,CP018074.1,5307099,5307100,TSS_07633,66,-,CP018074.1,Genbank,gene,5306076,5306825,.,+,.,275
vnz_24810,307.80257,-3.022373985,0.4360782,-6.930808,4.18e-12,1.12e-10,CP018074.1,5403039,5403040,TSS_07864,34,-,CP018074.1,Genbank,gene,5402948,5403757,.,+,.,1
vnz_24915,288.36361,-2.084921426,0.3124519,-6.6727747,2.51e-11,5.87e-10,CP018074.1,5425151,5425152,TSS_07901,120,-,CP018074.1,Genbank,gene,5423551,5423943,.,+,.,1209
vnz_24915,288.36361,-2.084921426,0.3124519,-6.6727747,2.51e-11,5.87e-10,CP018074.1,5423735,5423736,TSS_07900,44,-,CP018074.1,Genbank,gene,5423551,5423943,.,+,.,1
vnz_24915,288.36361,-2.084921426,0.3124519,-6.6727747,2.51e-11,5.87e-10,CP018074.1,5423727,5423728,TSS_07899,428,-,CP018074.1,Genbank,gene,5423551,5423943,.,+,.,1
vnz_24950,860.45855,-3.15909875,0.3498627,-9.0295374,1.72e-19,1.22e-17,CP018074.1,5429081,5429082,TSS_07908,87,+,CP018074.1,Genbank,gene,5429748,5430683,.,-,.,666
vnz_24975,118.75387,-2.544600868,0.4444377,-5.7254383,1.03e-08,1.53e-07,CP018074.1,5436053,5436054,TSS_07931,76,+,CP018074.1,Genbank,gene,5438366,5438842,.,-,.,2312
vnz_24975,118.75387,-2.544600868,0.4444377,-5.7254383,1.03e-08,1.53e-07,CP018074.1,5435898,5435899,TSS_07926,44,+,CP018074.1,Genbank,gene,5438366,5438842,.,-,.,2467
vnz_25025,59.24519,-2.299431768,0.436645,-5.2661351,1.39e-07,1.65e-06,CP018074.1,5447160,5447161,TSS_07946,38,-,CP018074.1,Genbank,gene,5445938,5447902,.,+,.,1
vnz_25025,59.24519,-2.299431768,0.436645,-5.2661351,1.39e-07,1.65e-06,CP018074.1,5446951,5446952,TSS_07945,87,-,CP018074.1,Genbank,gene,5445938,5447902,.,+,.,1
vnz_25140,128.99264,3.850708577,0.4831467,7.9700601,1.59e-15,6.96e-14,CP018074.1,5474029,5474030,TSS_07969,48,-,CP018074.1,Genbank,gene,5473806,5475212,.,+,.,1
vnz_25140,128.99264,3.850708577,0.4831467,7.9700601,1.59e-15,6.96e-14,CP018074.1,5477415,5477416,TSS_07970,70,-,CP018074.1,Genbank,gene,5473806,5475212,.,+,.,2204
vnz_25360,267.29155,-2.839533363,0.389137,-7.2970021,2.94e-13,9.07e-12,CP018074.1,5537426,5537427,TSS_08007,69,+,CP018074.1,Genbank,gene,5537948,5538544,.,-,.,521
vnz_25360,267.29155,-2.839533363,0.389137,-7.2970021,2.94e-13,9.07e-12,CP018074.1,5537397,5537398,TSS_08005,4304,+,CP018074.1,Genbank,gene,5537948,5538544,.,-,.,550
vnz_25420,551.05274,-2.225153589,0.3358175,-6.6260798,3.45e-11,7.98e-10,CP018074.1,5553673,5553674,TSS_08009,74,+,CP018074.1,Genbank,gene,5554335,5555603,.,-,.,661
vnz_25545,439.25191,-2.0289209,0.2844672,-7.1323545,9.87e-13,2.92e-11,CP018074.1,5585152,5585153,TSS_08036,850,-,CP018074.1,Genbank,gene,5581505,5583016,.,+,.,2137
vnz_25545,439.25191,-2.0289209,0.2844672,-7.1323545,9.87e-13,2.92e-11,CP018074.1,5585919,5585920,TSS_08037,68,-,CP018074.1,Genbank,gene,5581505,5583016,.,+,.,2904
vnz_25890,162.99386,-2.152819948,0.3883945,-5.5428696,2.98e-08,3.96e-07,CP018074.1,5666595,5666596,TSS_08112,63,-,CP018074.1,Genbank,gene,5666272,5667066,.,+,.,1
vnz_25935,625.2924,-3.444608947,0.3927998,-8.7693762,1.8e-18,1.14e-16,CP018074.1,5671159,5671160,TSS_08127,38,-,CP018074.1,Genbank,gene,5670902,5672326,.,+,.,1
vnz_26080,343.35246,-2.106941417,0.4067279,-5.1802232,2.22e-07,2.51e-06,CP018074.1,5701982,5701983,TSS_08337,46,-,CP018074.1,Genbank,gene,5697724,5699157,.,+,.,2826
vnz_26080,343.35246,-2.106941417,0.4067279,-5.1802232,2.22e-07,2.51e-06,CP018074.1,5699940,5699941,TSS_08335,45,-,CP018074.1,Genbank,gene,5697724,5699157,.,+,.,784
vnz_26145,1043.6752,-2.987173037,0.3985044,-7.4959598,6.58e-14,2.32e-12,CP018074.1,5716487,5716488,TSS_08362,167,-,CP018074.1,Genbank,gene,5716037,5716480,.,+,.,8
vnz_26145,1043.6752,-2.987173037,0.3985044,-7.4959598,6.58e-14,2.32e-12,CP018074.1,5716480,5716481,TSS_08361,76,-,CP018074.1,Genbank,gene,5716037,5716480,.,+,.,1
vnz_26485,343.96596,2.0374963,0.395618,5.1501609,2.6e-07,2.88e-06,CP018074.1,5776062,5776063,TSS_08433,5711,+,CP018074.1,Genbank,gene,5787564,5788505,.,-,.,11501
vnz_26485,343.96596,2.0374963,0.395618,5.1501609,2.6e-07,2.88e-06,CP018074.1,5782898,5782899,TSS_08444,3382,+,CP018074.1,Genbank,gene,5787564,5788505,.,-,.,4665
vnz_26485,343.96596,2.0374963,0.395618,5.1501609,2.6e-07,2.88e-06,CP018074.1,5781389,5781390,TSS_08439,86,+,CP018074.1,Genbank,gene,5787564,5788505,.,-,.,6174
vnz_26485,343.96596,2.0374963,0.395618,5.1501609,2.6e-07,2.88e-06,CP018074.1,5780270,5780271,TSS_08438,2744,+,CP018074.1,Genbank,gene,5787564,5788505,.,-,.,7293
vnz_26485,343.96596,2.0374963,0.395618,5.1501609,2.6e-07,2.88e-06,CP018074.1,5781397,5781398,TSS_08440,37,+,CP018074.1,Genbank,gene,5787564,5788505,.,-,.,6166
vnz_26485,343.96596,2.0374963,0.395618,5.1501609,2.6e-07,2.88e-06,CP018074.1,5785677,5785678,TSS_08448,265,+,CP018074.1,Genbank,gene,5787564,5788505,.,-,.,1886
vnz_26485,343.96596,2.0374963,0.395618,5.1501609,2.6e-07,2.88e-06,CP018074.1,5784187,5784188,TSS_08446,237,+,CP018074.1,Genbank,gene,5787564,5788505,.,-,.,3376
vnz_26485,343.96596,2.0374963,0.395618,5.1501609,2.6e-07,2.88e-06,CP018074.1,5781463,5781464,TSS_08441,138,+,CP018074.1,Genbank,gene,5787564,5788505,.,-,.,6100
vnz_26615,153.651,-2.958151582,0.4317896,-6.8509093,7.34e-12,1.88e-10,CP018074.1,5826721,5826722,TSS_08494,43,-,CP018074.1,Genbank,gene,5821925,5822215,.,+,.,4507
vnz_26620,57.137813,-3.047758496,0.5085723,-5.9927733,2.06e-09,3.39e-08,CP018074.1,5821413,5821414,TSS_08492,153,+,CP018074.1,Genbank,gene,5822294,5822500,.,-,.,880
vnz_27130,65.762315,-2.295317786,0.5075834,-4.5220506,6.12e-06,4.79e-05,CP018074.1,5952783,5952784,TSS_08689,32,+,CP018074.1,Genbank,gene,5954722,5955264,.,-,.,1938
vnz_27130,65.762315,-2.295317786,0.5075834,-4.5220506,6.12e-06,4.79e-05,CP018074.1,5950999,5951000,TSS_08683,4321,+,CP018074.1,Genbank,gene,5954722,5955264,.,-,.,3722
vnz_27130,65.762315,-2.295317786,0.5075834,-4.5220506,6.12e-06,4.79e-05,CP018074.1,5951731,5951732,TSS_08686,575,+,CP018074.1,Genbank,gene,5954722,5955264,.,-,.,2990
vnz_27130,65.762315,-2.295317786,0.5075834,-4.5220506,6.12e-06,4.79e-05,CP018074.1,5950937,5950938,TSS_08682,113,+,CP018074.1,Genbank,gene,5954722,5955264,.,-,.,3784
vnz_27155,183.63242,-3.019410883,0.3323682,-9.0845353,1.04e-19,7.45e-18,CP018074.1,5957648,5957649,TSS_08699,198,+,CP018074.1,Genbank,gene,5958809,5960362,.,-,.,1160
vnz_27155,183.63242,-3.019410883,0.3323682,-9.0845353,1.04e-19,7.45e-18,CP018074.1,5955371,5955372,TSS_08695,231,+,CP018074.1,Genbank,gene,5958809,5960362,.,-,.,3437
vnz_27155,183.63242,-3.019410883,0.3323682,-9.0845353,1.04e-19,7.45e-18,CP018074.1,5957039,5957040,TSS_08698,704,+,CP018074.1,Genbank,gene,5958809,5960362,.,-,.,1769
vnz_27155,183.63242,-3.019410883,0.3323682,-9.0845353,1.04e-19,7.45e-18,CP018074.1,5960248,5960249,TSS_08703,31,+,CP018074.1,Genbank,gene,5958809,5960362,.,-,.,1
vnz_27155,183.63242,-3.019410883,0.3323682,-9.0845353,1.04e-19,7.45e-18,CP018074.1,5957709,5957710,TSS_08701,270,+,CP018074.1,Genbank,gene,5958809,5960362,.,-,.,1099
vnz_27155,183.63242,-3.019410883,0.3323682,-9.0845353,1.04e-19,7.45e-18,CP018074.1,5956280,5956281,TSS_08697,126,+,CP018074.1,Genbank,gene,5958809,5960362,.,-,.,2528
vnz_27205,428.73716,-3.109139593,0.3318168,-9.3700489,7.25e-21,6.84e-19,CP018074.1,5974252,5974253,TSS_08739,73,-,CP018074.1,Genbank,gene,5972752,5973618,.,+,.,635
vnz_27205,428.73716,-3.109139593,0.3318168,-9.3700489,7.25e-21,6.84e-19,CP018074.1,5974207,5974208,TSS_08736,271,-,CP018074.1,Genbank,gene,5972752,5973618,.,+,.,590
vnz_27205,428.73716,-3.109139593,0.3318168,-9.3700489,7.25e-21,6.84e-19,CP018074.1,5974237,5974238,TSS_08738,40,-,CP018074.1,Genbank,gene,5972752,5973618,.,+,.,620
vnz_27205,428.73716,-3.109139593,0.3318168,-9.3700489,7.25e-21,6.84e-19,CP018074.1,5974215,5974216,TSS_08737,47,-,CP018074.1,Genbank,gene,5972752,5973618,.,+,.,598
vnz_27205,428.73716,-3.109139593,0.3318168,-9.3700489,7.25e-21,6.84e-19,CP018074.1,5974534,5974535,TSS_08740,61,-,CP018074.1,Genbank,gene,5972752,5973618,.,+,.,917
vnz_27205,428.73716,-3.109139593,0.3318168,-9.3700489,7.25e-21,6.84e-19,CP018074.1,5974168,5974169,TSS_08734,94,-,CP018074.1,Genbank,gene,5972752,5973618,.,+,.,551
vnz_27205,428.73716,-3.109139593,0.3318168,-9.3700489,7.25e-21,6.84e-19,CP018074.1,5974173,5974174,TSS_08735,132,-,CP018074.1,Genbank,gene,5972752,5973618,.,+,.,556
vnz_27345,76.533979,-2.672700269,0.6854122,-3.8994056,9.64e-05,0.0005225,CP018074.1,6011989,6011990,TSS_08783,136,-,CP018074.1,Genbank,gene,6009750,6011132,.,+,.,858
vnz_27445,273.95286,2.025873734,0.3892717,5.2042667,1.95e-07,2.23e-06,CP018074.1,6032379,6032380,TSS_08832,57,-,CP018074.1,Genbank,gene,6031742,6032092,.,+,.,288
vnz_28545,50.016577,-3.348478904,0.5567208,-6.0146469,1.8e-09,3.02e-08,CP018074.1,6271941,6271942,TSS_08994,289,-,CP018074.1,Genbank,gene,6270438,6271430,.,+,.,512
vnz_28735,154.32205,-3.198952197,0.4924182,-6.4964138,8.23e-11,1.77e-09,CP018074.1,6317907,6317908,TSS_09019,4824,+,CP018074.1,Genbank,gene,6323147,6324676,.,-,.,5239
vnz_28735,154.32205,-3.198952197,0.4924182,-6.4964138,8.23e-11,1.77e-09,CP018074.1,6324178,6324179,TSS_09027,47,+,CP018074.1,Genbank,gene,6323147,6324676,.,-,.,1
vnz_28735,154.32205,-3.198952197,0.4924182,-6.4964138,8.23e-11,1.77e-09,CP018074.1,6316133,6316134,TSS_09014,227,+,CP018074.1,Genbank,gene,6323147,6324676,.,-,.,7013
vnz_28735,154.32205,-3.198952197,0.4924182,-6.4964138,8.23e-11,1.77e-09,CP018074.1,6319565,6319566,TSS_09023,356,+,CP018074.1,Genbank,gene,6323147,6324676,.,-,.,3581
vnz_28755,96.086203,-2.383503285,0.4986003,-4.7803891,1.75e-06,1.61e-05,CP018074.1,6329896,6329897,TSS_09034,66,-,CP018074.1,Genbank,gene,6329633,6331078,.,+,.,1
vnz_28945,195.45465,-3.017361513,0.6328005,-4.7682664,1.86e-06,1.69e-05,CP018074.1,6381314,6381315,TSS_09073,362,-,CP018074.1,Genbank,gene,6380025,6381305,.,+,.,10
vnz_29875,179.23781,-2.952496096,0.4479049,-6.5917921,4.35e-11,9.94e-10,CP018074.1,6579386,6579387,TSS_09234,379,-,CP018074.1,Genbank,gene,6577917,6578735,.,+,.,652
vnz_31035,54.881403,2.107211873,0.463975,4.5416495,5.58e-06,4.45e-05,CP018074.1,6860439,6860440,TSS_09366,406,+,CP018074.1,Genbank,gene,6860698,6861783,.,-,.,258
vnz_31035,54.881403,2.107211873,0.463975,4.5416495,5.58e-06,4.45e-05,CP018074.1,6860087,6860088,TSS_09364,69,+,CP018074.1,Genbank,gene,6860698,6861783,.,-,.,610
vnz_31035,54.881403,2.107211873,0.463975,4.5416495,5.58e-06,4.45e-05,CP018074.1,6860407,6860408,TSS_09365,2034,+,CP018074.1,Genbank,gene,6860698,6861783,.,-,.,290
vnz_31575,132.11265,-4.194581665,0.501483,-8.3643542,6.04e-17,3.23e-15,CP018074.1,6986274,6986275,TSS_09449,6714,-,CP018074.1,Genbank,gene,6983405,6983866,.,+,.,2409
vnz_31575,132.11265,-4.194581665,0.501483,-8.3643542,6.04e-17,3.23e-15,CP018074.1,6986845,6986846,TSS_09451,215,-,CP018074.1,Genbank,gene,6983405,6983866,.,+,.,2980
vnz_31575,132.11265,-4.194581665,0.501483,-8.3643542,6.04e-17,3.23e-15,CP018074.1,6985752,6985753,TSS_09447,1005,-,CP018074.1,Genbank,gene,6983405,6983866,.,+,.,1887
vnz_31650,52.580693,-3.790641446,1.2246602,-3.0952598,0.0019664,0.0067572,CP018074.1,6997901,6997902,TSS_09455,62,+,CP018074.1,Genbank,gene,6998525,6999532,.,-,.,623
vnz_31705,80.691735,-2.176688269,0.6774128,-3.2132374,0.0013125,0.0047989,CP018074.1,7006461,7006462,TSS_09462,59,+,CP018074.1,Genbank,gene,7010450,7010902,.,-,.,3988
vnz_31705,80.691735,-2.176688269,0.6774128,-3.2132374,0.0013125,0.0047989,CP018074.1,7009863,7009864,TSS_09464,196,+,CP018074.1,Genbank,gene,7010450,7010902,.,-,.,586
vnz_31845,87.965324,-2.161614335,0.4277696,-5.0532211,4.34e-07,4.59e-06,CP018074.1,7037099,7037100,TSS_09480,1720,+,CP018074.1,Genbank,gene,7040655,7041476,.,-,.,3555
vnz_31845,87.965324,-2.161614335,0.4277696,-5.0532211,4.34e-07,4.59e-06,CP018074.1,7037144,7037145,TSS_09481,158,+,CP018074.1,Genbank,gene,7040655,7041476,.,-,.,3510
vnz_31845,87.965324,-2.161614335,0.4277696,-5.0532211,4.34e-07,4.59e-06,CP018074.1,7029823,7029824,TSS_09478,976,+,CP018074.1,Genbank,gene,7040655,7041476,.,-,.,10831
vnz_31845,87.965324,-2.161614335,0.4277696,-5.0532211,4.34e-07,4.59e-06,CP018074.1,7026899,7026900,TSS_09476,38,+,CP018074.1,Genbank,gene,7040655,7041476,.,-,.,13755
vnz_31845,87.965324,-2.161614335,0.4277696,-5.0532211,4.34e-07,4.59e-06,CP018074.1,7029950,7029951,TSS_09479,31,+,CP018074.1,Genbank,gene,7040655,7041476,.,-,.,10704
vnz_32420,315.09401,-3.020748158,0.3245086,-9.3086843,1.29e-20,1.12e-18,CP018074.1,7182028,7182029,TSS_09552,561,-,CP018074.1,Genbank,gene,7180357,7181613,.,+,.,416
vnz_32425,89.957058,2.629824708,0.3742346,7.0272091,2.11e-12,5.92e-11,CP018074.1,7181443,7181444,TSS_09551,94,+,CP018074.1,Genbank,gene,7181674,7181964,.,-,.,230
vnz_32425,89.957058,2.629824708,0.3742346,7.0272091,2.11e-12,5.92e-11,CP018074.1,7180360,7180361,TSS_09549,322,+,CP018074.1,Genbank,gene,7181674,7181964,.,-,.,1313
vnz_32425,89.957058,2.629824708,0.3742346,7.0272091,2.11e-12,5.92e-11,CP018074.1,7178707,7178708,TSS_09546,95,+,CP018074.1,Genbank,gene,7181674,7181964,.,-,.,2966
vnz_32425,89.957058,2.629824708,0.3742346,7.0272091,2.11e-12,5.92e-11,CP018074.1,7178778,7178779,TSS_09547,127,+,CP018074.1,Genbank,gene,7181674,7181964,.,-,.,2895
vnz_33465,361.15843,-4.400979536,0.531856,-8.2747579,1.29e-16,6.54e-15,CP018074.1,7432286,7432287,TSS_09718,56,-,CP018074.1,Genbank,gene,7431972,7432601,.,+,.,1
vnz_33465,361.15843,-4.400979536,0.531856,-8.2747579,1.29e-16,6.54e-15,CP018074.1,7432296,7432297,TSS_09719,101,-,CP018074.1,Genbank,gene,7431972,7432601,.,+,.,1
vnz_33465,361.15843,-4.400979536,0.531856,-8.2747579,1.29e-16,6.54e-15,CP018074.1,7432341,7432342,TSS_09724,595,-,CP018074.1,Genbank,gene,7431972,7432601,.,+,.,1
vnz_33465,361.15843,-4.400979536,0.531856,-8.2747579,1.29e-16,6.54e-15,CP018074.1,7432333,7432334,TSS_09721,89,-,CP018074.1,Genbank,gene,7431972,7432601,.,+,.,1
vnz_33485,78.303421,-3.583437025,0.6341366,-5.6508911,1.6e-08,2.27e-07,CP018074.1,7440656,7440657,TSS_09765,35,-,CP018074.1,Genbank,gene,7436474,7437502,.,+,.,3155
vnz_33485,78.303421,-3.583437025,0.6341366,-5.6508911,1.6e-08,2.27e-07,CP018074.1,7438847,7438848,TSS_09754,42,-,CP018074.1,Genbank,gene,7436474,7437502,.,+,.,1346
vnz_33485,78.303421,-3.583437025,0.6341366,-5.6508911,1.6e-08,2.27e-07,CP018074.1,7442940,7442941,TSS_09769,49,-,CP018074.1,Genbank,gene,7436474,7437502,.,+,.,5439
