gene.ID,Base.Mean,log2.FC.,StdErr,Wald.Stats,P.value,P.adj,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V16
vnz_34795,278.42573,-2.0139512,0.4876115,-4.1302375,3.62e-05,0.0003643,CP018074.1,7721263,7721264,TSS_09435,59,+,CP018074.1,Genbank,gene,7738179,7740032,.,-,.,16915
vnz_34795,278.42573,-2.0139512,0.4876115,-4.1302375,3.62e-05,0.0003643,CP018074.1,7722834,7722835,TSS_09468,85,+,CP018074.1,Genbank,gene,7738179,7740032,.,-,.,15344
vnz_34845,887.43147,-2.0096867,0.481721,-4.1718893,3.02e-05,0.0003103,CP018074.1,7749226,7749227,TSS_09602,57,+,CP018074.1,Genbank,gene,7750369,7751409,.,-,.,1142
vnz_34910,198.80588,7.6143783,1.0211981,7.4563187,8.9e-14,3.46e-12,CP018074.1,7762762,7762763,TSS_09619,103,+,CP018074.1,Genbank,gene,7764576,7765868,.,-,.,1813
vnz_35020,420.94805,6.6930567,0.5555802,12.046968,2.01e-33,4.74e-31,CP018074.1,7793932,7793933,TSS_09641,196,-,CP018074.1,Genbank,gene,7790238,7790741,.,+,.,3192
vnz_35020,420.94805,6.6930567,0.5555802,12.046968,2.01e-33,4.74e-31,CP018074.1,7793941,7793942,TSS_09642,60,-,CP018074.1,Genbank,gene,7790238,7790741,.,+,.,3201
vnz_35020,420.94805,6.6930567,0.5555802,12.046968,2.01e-33,4.74e-31,CP018074.1,7793636,7793637,TSS_09636,149,-,CP018074.1,Genbank,gene,7790238,7790741,.,+,.,2896
vnz_35525,91.841294,4.7894614,1.2722617,3.7645253,0.0001669,0.0014281,CP018074.1,7923307,7923308,TSS_09674,75,-,CP018074.1,Genbank,gene,7921976,7922188,.,+,.,1120
vnz_35530,738.65143,5.2150979,0.5206963,10.015623,1.3e-23,1.17e-21,CP018074.1,7923307,7923308,TSS_09674,75,-,CP018074.1,Genbank,gene,7922185,7926582,.,+,.,1
vnz_35575,357.99023,3.2359419,0.5179177,6.2479843,4.16e-10,1e-08,CP018074.1,7943460,7943461,TSS_09680,133,-,CP018074.1,Genbank,gene,7936626,7938704,.,+,.,4757
vnz_35705,84.872887,2.6482432,0.5140713,5.1515093,2.58e-07,4.07e-06,CP018074.1,7963037,7963038,TSS_09688,68,+,CP018074.1,Genbank,gene,7965875,7966921,.,-,.,2837
vnz_35885,51.882161,3.2472731,0.5874813,5.5274496,3.25e-08,6.05e-07,CP018074.1,8004064,8004065,TSS_09704,425,+,CP018074.1,Genbank,gene,8008709,8009485,.,-,.,4644
vnz_35885,51.882161,3.2472731,0.5874813,5.5274496,3.25e-08,6.05e-07,CP018074.1,8004693,8004694,TSS_09705,53,+,CP018074.1,Genbank,gene,8008709,8009485,.,-,.,4015
vnz_35885,51.882161,3.2472731,0.5874813,5.5274496,3.25e-08,6.05e-07,CP018074.1,8008401,8008402,TSS_09707,34,+,CP018074.1,Genbank,gene,8008709,8009485,.,-,.,307
vnz_35885,51.882161,3.2472731,0.5874813,5.5274496,3.25e-08,6.05e-07,CP018074.1,8000594,8000595,TSS_09702,322,+,CP018074.1,Genbank,gene,8008709,8009485,.,-,.,8114
vnz_35885,51.882161,3.2472731,0.5874813,5.5274496,3.25e-08,6.05e-07,CP018074.1,8000914,8000915,TSS_09703,36,+,CP018074.1,Genbank,gene,8008709,8009485,.,-,.,7794
vnz_35885,51.882161,3.2472731,0.5874813,5.5274496,3.25e-08,6.05e-07,CP018074.1,8007124,8007125,TSS_09706,220,+,CP018074.1,Genbank,gene,8008709,8009485,.,-,.,1584
vnz_35890,380.99886,5.3218772,0.5054465,10.529061,6.35e-26,7.08e-24,CP018074.1,8010043,8010044,TSS_09711,62,+,CP018074.1,Genbank,gene,8009720,8010133,.,-,.,1
vnz_36045,89.906322,5.0347906,0.5892088,8.5450026,1.29e-17,7.71e-16,CP018074.1,8035700,8035701,TSS_09729,36,+,CP018074.1,Genbank,gene,8039904,8040425,.,-,.,4203
vnz_36045,89.906322,5.0347906,0.5892088,8.5450026,1.29e-17,7.71e-16,CP018074.1,8037230,8037231,TSS_09730,54,+,CP018074.1,Genbank,gene,8039904,8040425,.,-,.,2673
vnz_36045,89.906322,5.0347906,0.5892088,8.5450026,1.29e-17,7.71e-16,CP018074.1,8035692,8035693,TSS_09728,110,+,CP018074.1,Genbank,gene,8039904,8040425,.,-,.,4211
vnz_36045,89.906322,5.0347906,0.5892088,8.5450026,1.29e-17,7.71e-16,CP018074.1,8039298,8039299,TSS_09731,465,+,CP018074.1,Genbank,gene,8039904,8040425,.,-,.,605
vnz_36165,463.80728,-2.8209543,0.3735467,-7.5518108,4.29e-14,1.81e-12,CP018074.1,8062433,8062434,TSS_09757,42,+,CP018074.1,Genbank,gene,8063182,8065401,.,-,.,748
vnz_36450,334.46422,7.4086436,0.7408399,10.00033,1.52e-23,1.34e-21,CP018074.1,8152656,8152657,TSS_09813,250,-,CP018074.1,Genbank,gene,8151671,8151970,.,+,.,687
